Current (A),Voltage_B1(V),Voltage_B2(V),Voltage_B3(V)
1.662236,4.043302,4.088515,4.120504
1.663058,4.043302,4.089344,4.120504
1.663058,4.043302,4.088515,4.120504
1.662236,4.043302,4.088515,4.120504
1.663880,4.043302,4.088515,4.120504
1.662236,4.043302,4.088515,4.120504
1.663058,4.043302,4.088515,4.121335
1.662236,4.043302,4.088515,4.120504
1.662236,4.043302,4.088515,4.120504
1.662236,4.043302,4.088515,4.120504
1.662236,4.043302,4.088515,4.120504
1.663058,4.043302,4.088515,4.120504
1.663880,4.043302,4.088515,4.121335
1.663058,4.043302,4.088515,4.121335
1.662236,4.043302,4.088515,4.120504
1.663058,4.043302,4.088515,4.120504
1.663058,4.043302,4.089344,4.120504
1.663058,4.043302,4.088515,4.120504
1.662236,4.043302,4.089344,4.120504
1.662236,4.043302,4.088515,4.120504
1.663058,4.043302,4.088515,4.120504
1.663880,4.043302,4.088515,4.120504
1.663058,4.043302,4.089344,4.121335
1.663880,4.043302,4.088515,4.120504
1.663058,4.043302,4.088515,4.120504
1.663058,4.042478,4.088515,4.120504
1.663058,4.043302,4.088515,4.120504
1.663058,4.042478,4.088515,4.120504
1.663058,4.043302,4.088515,4.120504
1.663880,4.043302,4.088515,4.120504
1.662236,4.043302,4.089344,4.122166
1.663058,4.044126,4.089344,4.122166
1.663058,4.044126,4.090172,4.122166
1.663880,4.043302,4.090172,4.122166
1.662236,4.044126,4.090172,4.122997
1.663058,4.043302,4.090172,4.122166
1.662236,4.044126,4.091000,4.122997
1.663058,4.044126,4.090172,4.122166
1.663058,4.044126,4.091000,4.122997
1.663058,4.043302,4.091000,4.122166
1.663058,4.044951,4.090172,4.122166
1.663880,4.044126,4.091000,4.122997
1.662236,4.044126,4.090172,4.122166
1.662236,4.044126,4.091000,4.122997
1.662236,4.043302,4.090172,4.122166
1.663058,4.044951,4.091000,4.122997
1.663058,4.043302,4.090172,4.122997
1.662236,4.044126,4.091000,4.122997
1.663058,4.044951,4.091000,4.123828
1.662236,4.044951,4.091000,4.122166
1.662236,4.045775,4.091828,4.123828
1.662236,4.044126,4.090172,4.122166
1.662236,4.044951,4.091000,4.122997
1.662236,4.045775,4.091000,4.122997
1.662236,4.044951,4.091000,4.122997
1.663058,4.044951,4.091828,4.122997
1.663880,4.043302,4.091000,4.122997
1.663058,4.045775,4.091828,4.123828
1.663880,4.044951,4.091828,4.122997
1.661414,4.045775,4.091828,4.122997
1.662236,4.044126,4.091000,4.122997
1.661414,4.044126,4.091828,4.122997
1.662236,4.044951,4.091000,4.123828
1.661414,4.044126,4.091000,4.122997
1.662236,4.044951,4.091828,4.123828
1.661414,4.044126,4.091000,4.122997
1.661414,4.045775,4.091828,4.124659
1.662236,4.043302,4.091000,4.122997
1.662236,4.045775,4.091828,4.123828
1.662236,4.044126,4.091000,4.123828
1.662236,4.044126,4.090172,4.122997
1.662236,4.045775,4.092656,4.125490
1.662236,4.043302,4.091000,4.122997
1.661414,4.044951,4.092656,4.124659
1.662236,4.043302,4.090172,4.122997
1.662236,4.043302,4.091000,4.123828
1.662236,4.045775,4.091828,4.124659
1.661414,4.044126,4.091000,4.122997
1.661414,4.045775,4.092656,4.124659
1.662236,4.044126,4.091000,4.122997
1.662236,4.045775,4.091828,4.123828
1.662236,4.045775,4.091828,4.124659
1.662236,4.044126,4.091000,4.122997
1.661414,4.046599,4.092656,4.125490
1.662236,4.044126,4.090172,4.122997
1.662236,4.044951,4.091000,4.123828
1.661414,4.046599,4.091828,4.125490
1.663058,4.044951,4.091000,4.123828
1.661414,4.046599,4.092656,4.125490
1.661414,4.044951,4.091000,4.123828
1.661414,4.044126,4.091000,4.123828
1.661414,4.046599,4.092656,4.126321
1.662236,4.044951,4.091000,4.123828
1.662236,4.045775,4.091000,4.125490
1.661414,4.044951,4.091000,4.125490
1.662236,4.044126,4.091000,4.124659
1.661414,4.046599,4.093484,4.127152
1.662236,4.044951,4.091828,4.124659
1.662236,4.044951,4.091828,4.124659
1.661414,4.046599,4.094312,4.126321
1.662236,4.044951,4.091828,4.124659
1.662236,4.045775,4.091828,4.124659
1.661414,4.047423,4.093484,4.126321
1.662236,4.044951,4.091828,4.123828
1.661414,4.045775,4.092656,4.125490
1.662236,4.045775,4.093484,4.126321
1.662236,4.045775,4.091828,4.125490
1.662236,4.047423,4.093484,4.125490
1.662236,4.046599,4.093484,4.126321
1.662236,4.046599,4.092656,4.124659
1.662236,4.046599,4.093484,4.125490
1.662236,4.047423,4.093484,4.125490
1.663058,4.045775,4.091828,4.125490
1.662236,4.045775,4.093484,4.126321
1.662236,4.046599,4.093484,4.127152
1.662236,4.045775,4.092656,4.125490
1.662236,4.045775,4.093484,4.126321
1.662236,4.048247,4.094312,4.127983
1.662236,4.045775,4.091000,4.125490
1.662236,4.045775,4.091828,4.125490
1.661414,4.048247,4.094312,4.127983
1.662236,4.045775,4.091828,4.124659
1.663058,4.045775,4.092656,4.125490
1.662236,4.048247,4.095140,4.127983
1.662236,4.045775,4.092656,4.125490
1.663058,4.045775,4.091828,4.125490
1.662236,4.047423,4.094312,4.127152
1.662236,4.046599,4.093484,4.125490
1.662236,4.045775,4.092656,4.125490
1.661414,4.048247,4.095140,4.127983
1.662236,4.046599,4.092656,4.126321
1.662236,4.045775,4.091828,4.125490
1.662236,4.047423,4.094312,4.127983
1.662236,4.047423,4.093484,4.127152
1.662236,4.045775,4.091828,4.126321
1.662236,4.047423,4.093484,4.127152
1.661414,4.048247,4.095968,4.128814
1.662236,4.045775,4.092656,4.126321
1.661414,4.045775,4.092656,4.125490
1.660592,4.048247,4.094312,4.127983
1.662236,4.047423,4.093484,4.127983
1.662236,4.045775,4.091828,4.126321
1.661414,4.046599,4.092656,4.127152
1.660592,4.049071,4.095140,4.129645
1.661414,4.047423,4.093484,4.127152
1.662236,4.046599,4.091828,4.126321
1.661414,4.047423,4.093484,4.127152
1.662236,4.049071,4.095140,4.128814
1.662236,4.046599,4.093484,4.127152
1.662236,4.046599,4.092656,4.126321
1.661414,4.048247,4.093484,4.127983
1.660592,4.049071,4.094312,4.129645
1.662236,4.045775,4.092656,4.127152
1.662236,4.045775,4.092656,4.127983
1.660592,4.049071,4.095968,4.130476
1.662236,4.046599,4.093484,4.127983
1.662236,4.046599,4.092656,4.127152
1.660592,4.045775,4.092656,4.127152
1.661414,4.049895,4.095968,4.130476
1.661414,4.048247,4.094312,4.128814
1.662236,4.046599,4.093484,4.127152
1.662236,4.046599,4.093484,4.127983
1.661414,4.049071,4.095968,4.129645
1.661414,4.049071,4.095968,4.129645
1.662236,4.046599,4.093484,4.127983
1.662236,4.047423,4.094312,4.128814
1.660592,4.048247,4.095140,4.128814
1.661414,4.049071,4.095968,4.129645
1.661414,4.048247,4.095140,4.128814
1.662236,4.047423,4.093484,4.127152
1.661414,4.048247,4.093484,4.127983
1.662236,4.049895,4.095968,4.130476
1.660592,4.049895,4.095968,4.130476
1.662236,4.047423,4.093484,4.127983
1.662236,4.047423,4.093484,4.127983
1.660592,4.049071,4.095140,4.129645
1.661414,4.049071,4.095968,4.130476
1.661414,4.048247,4.095140,4.129645
1.661414,4.046599,4.093484,4.127983
1.662236,4.046599,4.094312,4.127983
1.662236,4.049895,4.095968,4.130476
1.659770,4.049071,4.095968,4.130476
1.661414,4.047423,4.094312,4.128814
1.661414,4.047423,4.094312,4.127983
1.662236,4.048247,4.094312,4.127983
1.661414,4.050720,4.096796,4.130476
1.661414,4.049071,4.095968,4.130476
1.662236,4.047423,4.094312,4.128814
1.660592,4.047423,4.094312,4.128814
1.662236,4.048247,4.095140,4.129645
1.660592,4.049071,4.095968,4.130476
1.661414,4.049895,4.096796,4.130476
1.662236,4.048247,4.095140,4.128814
1.661414,4.047423,4.094312,4.128814
1.660592,4.048247,4.095968,4.129645
1.660592,4.049895,4.096796,4.131307
1.661414,4.049071,4.096796,4.131307
1.661414,4.047423,4.094312,4.128814
1.661414,4.047423,4.094312,4.128814
1.661414,4.049071,4.095968,4.130476
1.660592,4.049895,4.096796,4.130476
1.659770,4.049895,4.096796,4.130476
1.660592,4.048247,4.095140,4.128814
1.661414,4.048247,4.095140,4.129645
1.660592,4.048247,4.095968,4.129645
1.659770,4.049895,4.096796,4.131307
1.660592,4.049895,4.096796,4.131307
1.659770,4.049895,4.096796,4.130476
1.661414,4.048247,4.095140,4.129645
1.661414,4.048247,4.095140,4.129645
1.659770,4.049071,4.096796,4.130476
1.660592,4.049895,4.096796,4.131307
1.660592,4.049895,4.096796,4.131307
1.660592,4.048247,4.095968,4.129645
1.660592,4.048247,4.095968,4.129645
1.661414,4.048247,4.095968,4.129645
1.660592,4.049895,4.097625,4.130476
1.660592,4.050720,4.096796,4.132139
1.660592,4.050720,4.096796,4.131307
1.661414,4.048247,4.095140,4.129645
1.661414,4.049071,4.095140,4.129645
1.660592,4.049895,4.097625,4.131307
1.659770,4.049895,4.097625,4.131307
1.660592,4.050720,4.097625,4.131307
1.660592,4.049071,4.095968,4.130476
1.661414,4.048247,4.095140,4.129645
1.660592,4.049895,4.095968,4.130476
1.659770,4.050720,4.098453,4.132139
1.659770,4.050720,4.097625,4.131307
1.660592,4.048247,4.095968,4.129645
1.660592,4.049071,4.095968,4.130476
1.659770,4.050720,4.098453,4.132139
1.659770,4.050720,4.098453,4.132139
1.660592,4.049895,4.096796,4.131307
1.660592,4.049071,4.095968,4.130476
1.659770,4.049895,4.096796,4.131307
1.659770,4.050720,4.098453,4.132970
1.659770,4.050720,4.098453,4.132970
1.660592,4.049895,4.096796,4.130476
1.660592,4.048247,4.095968,4.130476
1.659770,4.050720,4.098453,4.132970
1.659770,4.050720,4.098453,4.132970
1.660592,4.050720,4.098453,4.132970
1.661414,4.049071,4.095968,4.130476
1.660592,4.050720,4.098453,4.132139
1.661414,4.051544,4.098453,4.132970
1.660592,4.050720,4.098453,4.132970
1.661414,4.048247,4.095968,4.130476
1.660592,4.049071,4.096796,4.131307
1.660592,4.050720,4.098453,4.132970
1.659770,4.050720,4.098453,4.132970
1.660592,4.049071,4.096796,4.130476
1.661414,4.048247,4.095968,4.130476
1.659770,4.050720,4.098453,4.133801
1.659770,4.050720,4.098453,4.132970
1.659770,4.050720,4.098453,4.132970
1.660592,4.048247,4.095968,4.131307
1.660592,4.050720,4.098453,4.132970
1.660592,4.050720,4.098453,4.133801
1.660592,4.051544,4.098453,4.133801
1.661414,4.049071,4.095968,4.132139
1.660592,4.050720,4.098453,4.132970
1.659770,4.051544,4.099281,4.134632
1.659770,4.051544,4.099281,4.134632
1.660592,4.049071,4.095968,4.132139
1.659770,4.049895,4.097625,4.133801
1.659770,4.050720,4.098453,4.134632
1.659770,4.050720,4.099281,4.134632
1.659770,4.049895,4.097625,4.132970
1.661414,4.048247,4.096796,4.132139
1.660592,4.051544,4.100109,4.134632
1.660592,4.050720,4.100109,4.134632
1.660592,4.049895,4.098453,4.132970
1.661414,4.049071,4.097625,4.132139
1.659770,4.052368,4.100109,4.134632
1.660592,4.052368,4.099281,4.134632
1.659770,4.050720,4.097625,4.132970
1.661414,4.050720,4.097625,4.132970
1.659770,4.052368,4.099281,4.135463
1.659770,4.052368,4.100109,4.135463
1.660592,4.049071,4.095968,4.132139
1.659770,4.051544,4.099281,4.135463
1.659770,4.053192,4.100937,4.135463
1.659770,4.049895,4.098453,4.132970
1.660592,4.049895,4.098453,4.132970
1.658948,4.051544,4.100937,4.135463
1.660592,4.050720,4.099281,4.132970
1.658948,4.050720,4.098453,4.132970
1.658948,4.052368,4.100937,4.134632
1.659770,4.052368,4.099281,4.134632
1.659770,4.049895,4.097625,4.132139
1.659770,4.051544,4.099281,4.134632
1.659770,4.052368,4.099281,4.134632
1.659770,4.050720,4.097625,4.132970
1.659770,4.050720,4.098453,4.133801
1.659770,4.052368,4.099281,4.134632
1.659770,4.050720,4.098453,4.133801
1.660592,4.049895,4.098453,4.132970
1.659770,4.052368,4.100109,4.135463
1.660592,4.052368,4.100109,4.135463
1.660592,4.049895,4.097625,4.132970
1.659770,4.052368,4.100937,4.136294
1.659770,4.050720,4.098453,4.134632
1.660592,4.050720,4.098453,4.134632
1.659770,4.053192,4.100109,4.136294
1.660592,4.051544,4.099281,4.135463
1.660592,4.050720,4.098453,4.134632
1.659770,4.052368,4.100937,4.136294
1.660592,4.049895,4.098453,4.134632
1.659770,4.050720,4.099281,4.134632
1.660592,4.053192,4.100937,4.136294
1.659770,4.050720,4.099281,4.134632
1.660592,4.051544,4.100109,4.135463
1.659770,4.052368,4.100937,4.136294
1.659770,4.050720,4.099281,4.134632
1.659770,4.051544,4.100109,4.134632
1.659770,4.053192,4.101765,4.136294
1.659770,4.049895,4.098453,4.132970
1.659770,4.052368,4.100937,4.136294
1.659770,4.052368,4.100937,4.137125
1.660592,4.049895,4.098453,4.134632
1.660592,4.052368,4.100937,4.137125
1.660592,4.051544,4.100109,4.137125
1.661414,4.050720,4.099281,4.135463
1.659770,4.052368,4.100937,4.137125
1.659770,4.050720,4.098453,4.134632
1.659770,4.052368,4.100937,4.136294
1.659770,4.052368,4.100937,4.136294
1.659770,4.050720,4.098453,4.134632
1.659770,4.051544,4.100937,4.136294
1.659770,4.051544,4.100937,4.136294
1.659770,4.050720,4.099281,4.135463
1.659770,4.052368,4.100937,4.137956
1.659770,4.050720,4.099281,4.135463
1.658948,4.051544,4.100937,4.136294
1.659770,4.052368,4.101765,4.137956
1.659770,4.049895,4.098453,4.135463
1.659770,4.052368,4.100937,4.137956
1.658948,4.052368,4.100937,4.137956
1.659770,4.050720,4.099281,4.136294
1.658948,4.053192,4.100937,4.137956
1.659770,4.051544,4.100109,4.136294
1.659770,4.053192,4.101765,4.137956
1.659770,4.052368,4.100937,4.137125
1.659770,4.053192,4.101765,4.137125
1.659770,4.053192,4.101765,4.137956
1.659770,4.051544,4.100109,4.135463
1.658948,4.053192,4.101765,4.137956
1.658948,4.050720,4.100109,4.135463
1.658948,4.052368,4.101765,4.137956
1.659770,4.053192,4.101765,4.137956
1.658948,4.052368,4.100109,4.136294
1.658948,4.053192,4.101765,4.137956
1.659770,4.052368,4.099281,4.136294
1.658948,4.053192,4.101765,4.138787
1.658948,4.053192,4.100937,4.137125
1.658948,4.053192,4.101765,4.137956
1.659770,4.053192,4.101765,4.137956
1.659770,4.051544,4.100937,4.137125
1.658948,4.054016,4.101765,4.137956
1.659770,4.052368,4.100109,4.136294
1.658948,4.053192,4.101765,4.137956
1.659770,4.053192,4.101765,4.137956
1.658948,4.053192,4.100937,4.137956
1.658948,4.054016,4.101765,4.137956
1.659770,4.053192,4.100937,4.137125
1.658125,4.054016,4.101765,4.137956
1.659770,4.053192,4.100937,4.137956
1.658948,4.053192,4.101765,4.138787
1.658948,4.054016,4.101765,4.138787
1.659770,4.053192,4.100937,4.137956
1.658948,4.054016,4.101765,4.138787
1.659770,4.052368,4.100937,4.137956
1.659770,4.053192,4.101765,4.137956
1.658948,4.053192,4.100937,4.137956
1.658125,4.053192,4.100937,4.137956
1.659770,4.053192,4.100937,4.138787
1.658948,4.054016,4.101765,4.138787
1.659770,4.054016,4.100937,4.138787
1.658948,4.054840,4.101765,4.138787
1.658125,4.054016,4.101765,4.138787
1.658948,4.053192,4.100937,4.137956
1.658948,4.054016,4.101765,4.138787
1.658948,4.054016,4.101765,4.138787
1.658125,4.054016,4.101765,4.139618
1.658948,4.053192,4.100937,4.138787
1.658948,4.053192,4.100937,4.138787
1.658125,4.053192,4.101765,4.139618
1.658948,4.053192,4.100937,4.138787
1.658948,4.053192,4.100937,4.138787
1.658948,4.054016,4.101765,4.138787
1.659770,4.054016,4.101765,4.138787
1.658948,4.054840,4.101765,4.139618
1.659770,4.054016,4.101765,4.138787
1.658948,4.054016,4.102593,4.139618
1.659770,4.054016,4.101765,4.139618
1.658948,4.054840,4.102593,4.139618
1.658948,4.053192,4.102593,4.138787
1.658948,4.054016,4.102593,4.139618
1.659770,4.054016,4.102593,4.139618
1.659770,4.054016,4.103421,4.140449
1.659770,4.054016,4.103421,4.140449
1.659770,4.053192,4.101765,4.139618
1.658948,4.054016,4.103421,4.140449
1.658948,4.054016,4.103421,4.139618
1.659770,4.054016,4.102593,4.139618
1.658948,4.054016,4.103421,4.140449
1.659770,4.054016,4.103421,4.140449
1.658948,4.053192,4.102593,4.140449
1.659770,4.054016,4.103421,4.140449
1.659770,4.054016,4.103421,4.140449
1.658948,4.054016,4.102593,4.140449
1.659770,4.054840,4.103421,4.140449
1.658948,4.054016,4.102593,4.140449
1.659770,4.054840,4.103421,4.140449
1.659770,4.054840,4.102593,4.140449
1.659770,4.054840,4.103421,4.140449
1.658948,4.054840,4.103421,4.140449
1.658948,4.054016,4.102593,4.140449
1.659770,4.054016,4.101765,4.140449
1.658948,4.054840,4.102593,4.140449
1.659770,4.054016,4.102593,4.141280
1.659770,4.054016,4.102593,4.141280
1.659770,4.054016,4.102593,4.142111
1.659770,4.054016,4.103421,4.140449
1.659770,4.054016,4.102593,4.140449
1.659770,4.054016,4.102593,4.141280
1.659770,4.054016,4.102593,4.141280
1.658948,4.054840,4.103421,4.141280
1.658948,4.054016,4.103421,4.141280
1.659770,4.054016,4.103421,4.140449
1.659770,4.054840,4.103421,4.141280
1.658948,4.054016,4.103421,4.141280
1.658948,4.054016,4.103421,4.141280
1.659770,4.054016,4.103421,4.140449
1.658948,4.054840,4.103421,4.140449
1.659770,4.054016,4.103421,4.140449
1.658948,4.054840,4.103421,4.140449
1.658948,4.054840,4.103421,4.140449
1.659770,4.054840,4.103421,4.140449
1.659770,4.054840,4.103421,4.140449
1.659770,4.054840,4.103421,4.141280
1.658948,4.054840,4.103421,4.140449
1.658948,4.055665,4.103421,4.141280
1.658948,4.054840,4.103421,4.140449
1.658948,4.054840,4.103421,4.140449
1.658948,4.054840,4.103421,4.140449
1.658948,4.054840,4.103421,4.141280
1.660592,4.054840,4.103421,4.141280
1.659770,4.054840,4.103421,4.141280
1.659770,4.054840,4.103421,4.141280
1.658948,4.055665,4.103421,4.140449
1.659770,4.055665,4.103421,4.140449
1.659770,4.055665,4.104249,4.140449
1.658948,4.055665,4.104249,4.141280
1.659770,4.054840,4.104249,4.140449
1.659770,4.054840,4.104249,4.141280
1.659770,4.054840,4.103421,4.141280
1.658948,4.054016,4.103421,4.141280
1.658125,4.054840,4.104249,4.140449
1.658948,4.054840,4.103421,4.141280
1.658948,4.054840,4.103421,4.140449
1.658125,4.054840,4.103421,4.140449
1.659770,4.054840,4.104249,4.141280
1.658948,4.054840,4.104249,4.141280
1.659770,4.055665,4.105906,4.142942
1.659770,4.055665,4.105078,4.142111
1.658948,4.054840,4.105078,4.142111
1.658948,4.054840,4.105078,4.142942
1.658948,4.055665,4.105078,4.142942
1.658125,4.055665,4.105906,4.142942
1.658948,4.055665,4.105078,4.142942
1.658125,4.055665,4.105906,4.142942
1.658948,4.055665,4.105078,4.142942
1.658948,4.054840,4.105078,4.142942
1.658948,4.055665,4.105078,4.142942
1.657303,4.055665,4.105078,4.142942
1.658948,4.055665,4.105078,4.142942
1.657303,4.055665,4.105906,4.142942
1.658125,4.055665,4.105078,4.142942
1.658125,4.056489,4.105906,4.144605
1.658948,4.055665,4.104249,4.142942
1.658948,4.057313,4.105078,4.143774
1.658948,4.055665,4.105078,4.142942
1.658948,4.057313,4.105906,4.143774
1.657303,4.055665,4.105078,4.142942
1.658948,4.055665,4.104249,4.142942
1.658125,4.057313,4.105906,4.143774
1.658125,4.055665,4.104249,4.142942
1.658125,4.056489,4.105906,4.144605
1.658948,4.055665,4.104249,4.142942
1.657303,4.056489,4.105078,4.143774
1.657303,4.056489,4.105078,4.143774
1.658125,4.057313,4.105078,4.143774
1.657303,4.057313,4.105906,4.143774
1.658948,4.056489,4.105078,4.142942
1.658125,4.057313,4.105906,4.144605
1.658948,4.055665,4.104249,4.142942
1.658948,4.057313,4.105906,4.144605
1.658948,4.056489,4.105078,4.142942
1.658125,4.056489,4.105906,4.143774
1.659770,4.057313,4.105906,4.144605
1.659770,4.055665,4.105078,4.142942
1.659770,4.057313,4.105906,4.144605
1.658948,4.056489,4.105078,4.143774
1.658125,4.056489,4.105906,4.144605
1.658125,4.057313,4.105906,4.144605
1.658948,4.055665,4.105078,4.143774
1.657303,4.058137,4.106734,4.144605
1.659770,4.056489,4.105078,4.142942
1.658125,4.057313,4.105906,4.144605
1.658125,4.058137,4.106734,4.144605
1.658948,4.056489,4.105906,4.143774
1.657303,4.058137,4.106734,4.145436
1.658948,4.056489,4.105078,4.144605
1.657303,4.058137,4.106734,4.145436
1.658948,4.056489,4.105906,4.144605
1.658125,4.055665,4.105078,4.143774
1.657303,4.058137,4.106734,4.146267
1.658125,4.056489,4.105078,4.144605
1.657303,4.058137,4.106734,4.146267
1.658125,4.056489,4.105078,4.144605
1.657303,4.057313,4.105906,4.144605
1.657303,4.058961,4.107562,4.146267
1.657303,4.056489,4.105906,4.143774
1.657303,4.059785,4.108390,4.146267
1.658948,4.057313,4.105906,4.143774
1.657303,4.058137,4.106734,4.144605
1.657303,4.058137,4.106734,4.145436
1.658125,4.057313,4.105906,4.143774
1.656481,4.059785,4.108390,4.146267
1.658125,4.056489,4.105906,4.143774
1.658125,4.058137,4.106734,4.145436
1.657303,4.058137,4.106734,4.145436
1.657303,4.057313,4.105906,4.144605
1.657303,4.058961,4.106734,4.146267
1.657303,4.058137,4.106734,4.145436
1.657303,4.057313,4.105906,4.144605
1.657303,4.058961,4.108390,4.147929
1.658125,4.056489,4.105906,4.145436
1.658948,4.056489,4.105906,4.145436
1.657303,4.058961,4.108390,4.147929
1.658948,4.057313,4.105906,4.145436
1.657303,4.058961,4.106734,4.146267
1.657303,4.058961,4.107562,4.147929
1.658125,4.057313,4.105906,4.145436
1.657303,4.058137,4.106734,4.146267
1.656481,4.058961,4.108390,4.147098
1.657303,4.057313,4.105906,4.145436
1.656481,4.059785,4.107562,4.147098
1.657303,4.058137,4.105906,4.146267
1.658125,4.057313,4.105906,4.145436
